:START_ID,:END_ID,:TYPE
"División de Fésica Aplicada, Centro de Investigación Cientéfica y de Educación Superior de Ensenada, Apartado Postal 2732, Ensenada, B.C., 22800, Mexico","Surface Optics Corporation, P. O. Box 261602, San Diego, 92196, United States",COAUTHORED_WITH
"Okanagan College","East Carolina University",COAUTHORED_WITH
"Toyohashi University of Technology","University of Alabama",COAUTHORED_WITH
"ETS-Lindgren, ESCO Technology Company, Cedar Park, PA, United States","East Carolina University",COAUTHORED_WITH
"Appalachian State University","East Carolina University",COAUTHORED_WITH
"Appalachian State University","East Carolina University",COAUTHORED_WITH
"University of Electronic Science and Technology of China","EHF Key Lab of Science, Chengdu, Sichuan, China",COAUTHORED_WITH
"Senior Information Developer Systems and Technology Group, IBM Corporation, Poughkeepsie, NY, United States","Advisory Information Developer Software Group, IBM Corporation, Alfred, ME, United States",COAUTHORED_WITH
"Ingersoll Rand University in DavidsonNC","East Carolina University",COAUTHORED_WITH
"Okanagan College","Institute of Mathematics",COAUTHORED_WITH
"Department of Computer Science East Carolina University","Department of Computer Science East Carolina University",COAUTHORED_WITH
"Department of Computer Science East Carolina University","Department of Computer Science East Carolina University",COAUTHORED_WITH
"Department of Computer Science East Carolina University","Department of Computer Science East Carolina University",COAUTHORED_WITH
"Department of Computer Science East Carolina University","Department of Computer Science East Carolina University",COAUTHORED_WITH
"Department of Computer Science East Carolina University","Department of Computer Science East Carolina University",COAUTHORED_WITH
"Department of Computer Science East Carolina University","Department of Computer Science East Carolina University",COAUTHORED_WITH
"Utah Valley University","East Carolina University",COAUTHORED_WITH
"Spartanburg Regional Healthcare System, 101 East Wood Street, Spartanburg, SC 29303, United States","University of Colorado at Denver",COAUTHORED_WITH
"East Carolina University","Virginia Polytech. Inst. Stt. University",COAUTHORED_WITH
"East Carolina University","West Virginia Geological and Economic Survey, P.O. Box 879, Morganstown, WV 26505-0879, United States",COAUTHORED_WITH
"Nanjing University of Sci. and Tech.","China University of Geosciences",COAUTHORED_WITH
"East Carolina University","University of Central Arkansas",COAUTHORED_WITH
"East Carolina University","University of Washington",COAUTHORED_WITH
"Shanghai Institute of Satellite Engineering","East Carolina University",COAUTHORED_WITH
"University of Maryland","University of Belgrade",COAUTHORED_WITH
"East Carolina University","University of Arizona",COAUTHORED_WITH
"East Carolina University","University of Strathclyde",COAUTHORED_WITH
"University of Toledo","Dalton State University",COAUTHORED_WITH
"INRIA Lille Nord Europe, Lille, France","Centrum Wiskunde & Informatica, Amsterdam, Netherlands",COAUTHORED_WITH
"University of Belgrade","Ohio State University",COAUTHORED_WITH
"Institute of Mathematics","Okanagan College",COAUTHORED_WITH
"Iowa State University","Southwest Missouri State University",COAUTHORED_WITH
"Fort Hays State University","Western Carolina University",COAUTHORED_WITH
"University of British Columbia","East Carolina University",COAUTHORED_WITH
"University of British Columbia","East Carolina University",COAUTHORED_WITH
"University of Central Florida","East Carolina University",COAUTHORED_WITH
"University of Central Florida","East Carolina University",COAUTHORED_WITH
"Dakota State University","Nanjing University",COAUTHORED_WITH
"Cardiff University","Indiana University",COAUTHORED_WITH
"University of Banking of the National Bank of Ukraine","National Aerospace University KhAI",COAUTHORED_WITH
"Robert Morris University","Old Dominion University",COAUTHORED_WITH
"East Carolina University","College of Business",COAUTHORED_WITH
"Elizabeth City State University","South Carolina State University",COAUTHORED_WITH
"Dakota State University","East Carolina University",COAUTHORED_WITH
"East Carolina University","Victoria University",COAUTHORED_WITH
"Oregon Institute of Technology","East Carolina University",COAUTHORED_WITH
"University of Alabama","Toyohashi University of Technology",COAUTHORED_WITH
"American University","University of Arkansas",COAUTHORED_WITH
"East Carolina University","Jiangsu University of Science and Technology",COAUTHORED_WITH
"East Carolina University","Jiangsu University of Science and Technology",COAUTHORED_WITH
"East Carolina University","Indiana University",COAUTHORED_WITH
"East Carolina University","Gunnery Sergeant, United State Marine Corps, United States",COAUTHORED_WITH
"University of Waterloo","East Carolina University",COAUTHORED_WITH
"East China University of Science and Technology","Harbin Institute of Technology",COAUTHORED_WITH
"Purdue University","East Carolina University",COAUTHORED_WITH
"Purdue University","East Carolina University",COAUTHORED_WITH
"China University of Geosciences","East Carolina University",COAUTHORED_WITH
"China University of Geosciences","East Carolina University",COAUTHORED_WITH
"China University of Geosciences","East Carolina University",COAUTHORED_WITH
"East Carolina University","University of Virginia",COAUTHORED_WITH
"University of Florida","East Carolina University",COAUTHORED_WITH
"Computer Science and Artificial Intelligence Laboratory, MIT, Cambridge, MA 02139, United States","Okanagan College",COAUTHORED_WITH
"Surface Optics Corporation, P. O. Box 261602, San Diego, 92196, United States","División de Fésica Aplicada, Centro de Investigación Cientéfica y de Educación Superior de Ensenada, Apartado Postal 2732, Ensenada, B.C., 22800, Mexico",COAUTHORED_WITH
"EHF Key Lab of Science, Chengdu, Sichuan, China","University of Electronic Science and Technology of China",COAUTHORED_WITH
"Nanjing University of Posts and Telecommunications","Pennsylvania State University",COAUTHORED_WITH
"East Carolina University","University of Electronic Science and Technology of China (UESTC)",COAUTHORED_WITH
"East Carolina University","University of Electronic Science and Technology of China (UESTC)",COAUTHORED_WITH
"East Carolina University","University of Electronic Science and Technology of China (UESTC)",COAUTHORED_WITH
"University of Electronic Science and Technology of China (UESTC)","Center for Information Geoscience, UESTC, 2006 Xiyuan Avenue, West Hi-tech Zone, Chengdu, Sichuan, China",COAUTHORED_WITH
"East Carolina University","University of Southern Mississippi",COAUTHORED_WITH
"East Carolina University","University of Southern Mississippi",COAUTHORED_WITH
"National Aerospace University KhAI","East Carolina University",COAUTHORED_WITH
"University of Victoria","East Carolina University",COAUTHORED_WITH
"Xi'an Jiaotong University","East Carolina University",COAUTHORED_WITH
"East Carolina University","Renaissance Computing Institute (RENCI)",COAUTHORED_WITH
"East Carolina University","Rensselaer Polytechnic Institute",COAUTHORED_WITH
"East Carolina University","Department of Apparel, Housing, and Resource Management, Virginia Tech, Blacksburg, VA, United States",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","University of Electronic and Science Technology of China (UESTC)",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","University of Electronic and Science Technology of China (UESTC)",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","University of Electronic and Science Technology of China (UESTC)",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","University of Electronic and Science Technology of China (UESTC)",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","University of Electronic and Science Technology of China (UESTC)",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","University of Electronic and Science Technology of China (UESTC)",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","University of Electronic and Science Technology of China (UESTC)",COAUTHORED_WITH
"National Aerospace University KhAI","Research and Production Corporation Radiy, 29 Geroyev Stalingrada St., Kirovograd, Ukraine",COAUTHORED_WITH
"McGill University","East Carolina University",COAUTHORED_WITH
"McGill University","East Carolina University",COAUTHORED_WITH
"Universityersité Paris-Est","Okanagan College",COAUTHORED_WITH
"East Carolina University","Ohio University",COAUTHORED_WITH
"East Carolina University","Ohio University",COAUTHORED_WITH
"Blood Bank of Hawaii, 2043 Dillingham Boulevard, Honolulu, HI 96819, United States","East Carolina University",COAUTHORED_WITH
"EHF Key Lab of Science, Chengdu, Sichuan, China","East Carolina University",COAUTHORED_WITH
"University of Pittsburgh","East Carolina University",COAUTHORED_WITH
"University of Pittsburgh","East Carolina University",COAUTHORED_WITH
"Southwest Missouri State University","Iowa State University",COAUTHORED_WITH
"University of South Florida","East Carolina University",COAUTHORED_WITH
"University of South Florida","East Carolina University",COAUTHORED_WITH
"University of South Florida","Pennsylvania State University",COAUTHORED_WITH
"Temple University","Western Washington University",COAUTHORED_WITH
"Reckitt Benckiser, 9, Moskovskij Prospekt, Kiev, 04073, Ukraine","Institute of Mathematics",COAUTHORED_WITH
"University of Victoria","Victoria University",COAUTHORED_WITH
"East Carolina University","Okanagan College",COAUTHORED_WITH
"Bucknell University","East Carolina University",COAUTHORED_WITH
"University of Belgrade","University of Maryland",COAUTHORED_WITH
"Jiangsu University of Science and Technology","Sun Yat-sen University",COAUTHORED_WITH
"University of Maryland","East Carolina University",COAUTHORED_WITH
"Utah Valley State College","East Carolina University",COAUTHORED_WITH
"Harbin Institute of Technology","East Carolina University",COAUTHORED_WITH
"East Carolina University","University of Wyoming",COAUTHORED_WITH
"University of New Orleans","Marist College",COAUTHORED_WITH
"University of New Orleans","Marist College",COAUTHORED_WITH
"East Carolina University","California State University",COAUTHORED_WITH
"National Institute of Technology","St. Joseph Engineering College",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","Shanghai Institute of Satellite Engineering",COAUTHORED_WITH
"East Carolina University","Temple University",COAUTHORED_WITH
"Instituto de Estructura de la Materia, Consejo Superior de Investigaciones Científicas, Serrano 121, Madrid, 28006, Spain","División de Fésica Aplicada, Centro de Investigación Cientéfica y de Educación Superior de Ensenada, Apartado Postal 2732, Ensenada, B.C., 22800, Mexico",COAUTHORED_WITH
"East Carolina University","Institute of Mathematics",COAUTHORED_WITH
"Virginia Commonwealth University","East Carolina University",COAUTHORED_WITH
"Virginia Commonwealth University","East Carolina University",COAUTHORED_WITH
"Virginia Commonwealth University","East Carolina University",COAUTHORED_WITH
"University of Colorado at Denver","Spartanburg Regional Healthcare System, 101 East Wood Street, Spartanburg, SC 29303, United States",COAUTHORED_WITH
"Dankook University","East Carolina University",COAUTHORED_WITH
"St. Joseph Engineering College","East Carolina University",COAUTHORED_WITH
"East Carolina University","Texas A and M University",COAUTHORED_WITH
"East Carolina University","Texas A and M University",COAUTHORED_WITH
"Advisory Information Developer Software Group, IBM Corporation, Alfred, ME, United States","Senior Information Developer Systems and Technology Group, IBM Corporation, Poughkeepsie, NY, United States",COAUTHORED_WITH
"Okayama University","Toyohashi University of Technology",COAUTHORED_WITH
"East Carolina University","La Habra City School District, La Habra, CA, United States",COAUTHORED_WITH
"East Carolina University","Elizabeth City State University",COAUTHORED_WITH
"East Carolina University","University of Colorado at Denver",COAUTHORED_WITH
"East Carolina University","North Carolina State University",COAUTHORED_WITH
"East Carolina University","North Carolina State University",COAUTHORED_WITH
"East Carolina University","North Carolina State University",COAUTHORED_WITH
"East Carolina University","JiShou University",COAUTHORED_WITH
"East Carolina University","Centrum Wiskunde & Informatica, Amsterdam, Netherlands",COAUTHORED_WITH
"East China University of Science and Technology","East Carolina University",COAUTHORED_WITH
"University of Arkansas","American University",COAUTHORED_WITH
"East Carolina University","Georgia State University",COAUTHORED_WITH
"East Carolina University","South Carolina State University",COAUTHORED_WITH
"Gunnery Sergeant, United State Marine Corps, United States","East Carolina University",COAUTHORED_WITH
"Texas A/M University - Corpus Christi","East Carolina University",COAUTHORED_WITH
"Institute of Statistical Information","Dankook University",COAUTHORED_WITH
"Central South University","Wuhan University",COAUTHORED_WITH
"JiShou University","East Carolina University",COAUTHORED_WITH
"Northwestern State University","Utah Valley State College",COAUTHORED_WITH
"Western Carolina University","East Carolina University",COAUTHORED_WITH
"Western Carolina University","East Carolina University",COAUTHORED_WITH
"East Carolina University","Western Washington University",COAUTHORED_WITH
"Universityersité Paris-Est","Institute of Mathematics",COAUTHORED_WITH
"University of Missouri","East Carolina University",COAUTHORED_WITH
"East Carolina University","Pennsylvania State University - Harrisburg",COAUTHORED_WITH
"JiShou University","The University of Alabama",COAUTHORED_WITH
"University of Alabama","Okayama University",COAUTHORED_WITH
"Northwestern State University","East Carolina University",COAUTHORED_WITH
"Federal University of Campina Grande","East Carolina University",COAUTHORED_WITH
"East Carolina University","IBM Corporation, Alfred, ME, United States",COAUTHORED_WITH
"London School of Hygiene and Tropical Medicine, London WC1E 7HT, United Kingdom","University of Waterloo",COAUTHORED_WITH
"Surface Optics Corporation, P. O. Box 261602, San Diego, 92196, United States","Department of Physics and Astronomy and Institute for Surface and Interface Science",COAUTHORED_WITH
"University of Electronic Science and Technology of China","Tongji University",COAUTHORED_WITH
"Louisiana Tech University","East Carolina University",COAUTHORED_WITH
"Lucent Technologies, Inc., 67 Whippany Rd., Whippany, NJ 07981, United States","East Carolina University",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","East Carolina University",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","East Carolina University",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","East Carolina University",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","East Carolina University",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","East Carolina University",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","East Carolina University",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","East Carolina University",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","East Carolina University",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","East Carolina University",COAUTHORED_WITH
"Dalhouse University","E. Carolina University",COAUTHORED_WITH
"East Carolina University","Southwest Missouri State University",COAUTHORED_WITH
"Oakland University","East Carolina University",COAUTHORED_WITH
"Oakland University","East Carolina University",COAUTHORED_WITH
"Centrum Wiskunde & Informatica, Amsterdam, Netherlands","East Carolina University",COAUTHORED_WITH
"East Carolina University","Department of Library Studies and Educational Technology, United States",COAUTHORED_WITH
"Universityersité Paris-Est","East Carolina University",COAUTHORED_WITH
"Florida Atlantic University","East Carolina University",COAUTHORED_WITH
"Florida Atlantic University","East Carolina University",COAUTHORED_WITH
"Xi'An Jiaotong University","East Carolina University",COAUTHORED_WITH
"East Carolina University","St. Joseph Engineering College",COAUTHORED_WITH
"Research and Production Corporation Radiy, 29 Geroyev Stalingrada St., Kirovograd, Ukraine","National Aerospace University KhAI",COAUTHORED_WITH
"Department of Business Information Technology, Virginia Tech, 1007 Pamplin Hall, Blacksburg, VA 24061, United States","East Carolina University",COAUTHORED_WITH
"NOVA Southeastern University College of Osteopathic Medicine","East Carolina University",COAUTHORED_WITH
"North Dakota State University","East Carolina University",COAUTHORED_WITH
"JiShou University","Sun Yat-Sen University",COAUTHORED_WITH
"Okanagan College","Reckitt Benckiser, 9, Moskovskij Prospekt, Kiev, 04073, Ukraine",COAUTHORED_WITH
"East Carolina University","The University of Alabama",COAUTHORED_WITH
"Services for the Blind, 404 St. Andrew Drive, Greenville, NC 27834, United States","Northeast Missouri State University",COAUTHORED_WITH
"Institute of Remote Sensing Big Data","School of Resources and Environment, UESTC, Chengdu, China",COAUTHORED_WITH
"East Carolina University","University of Toledo",COAUTHORED_WITH
"EHF Key Lab of Science, Chengdu, Sichuan, China","Tongji University",COAUTHORED_WITH
"Oregon State University","East Carolina University",COAUTHORED_WITH
"West Texas A and M University","Florida State University",COAUTHORED_WITH
"East Carolina University","Dankook University",COAUTHORED_WITH
"Citrix, Fort Lauderdale, FL 33309, United States","East Carolina University",COAUTHORED_WITH
"Victoria University","Texas A and M University",COAUTHORED_WITH
"Key Lab of the Ministry of Education for Process Control and Efficiency Engineering, No. 28 Xiannin Road, Xi'an, Shaanxi, China","City University of Hong Kong",COAUTHORED_WITH
"East Carolina University","Xi'An Jiaotong University",COAUTHORED_WITH
"Services for the Blind, 404 St. Andrew Drive, Greenville, NC 27834, United States","East Carolina University",COAUTHORED_WITH
"Services for the Blind, 404 St. Andrew Drive, Greenville, NC 27834, United States","East Carolina University",COAUTHORED_WITH
"Western Washington University","Temple University",COAUTHORED_WITH
"East Carolina University","Centrum Wiskunde and Informatica, Amsterdam, Netherlands",COAUTHORED_WITH
"University of British Columbia","University of Calgary",COAUTHORED_WITH
"University of British Columbia","University of Calgary",COAUTHORED_WITH
"Florida State University","West Texas A and M University",COAUTHORED_WITH
"East Carolina University","EHF Key Lab of Science, Chengdu, Sichuan, China",COAUTHORED_WITH
"Temple University","East Carolina University",COAUTHORED_WITH
"Saint John's University","East Carolina University",COAUTHORED_WITH
"Centrum Wiskunde and Informatica, Amsterdam, Netherlands","INRIA Lille Nord Europe, Lille, France",COAUTHORED_WITH
"Open University","University of Waterloo",COAUTHORED_WITH
"Southeast University","East Carolina University",COAUTHORED_WITH
"Southeast University","East Carolina University",COAUTHORED_WITH
"The University of Alabama","East Carolina University",COAUTHORED_WITH
"University of Calgary","University of British Columbia",COAUTHORED_WITH
"University of Calgary","University of British Columbia",COAUTHORED_WITH
"Swarmotics LLC, Laramie, United States","University of Arizona",COAUTHORED_WITH
"East Carolina University","University of Newcastle",COAUTHORED_WITH
"East Carolina University","University of Tennessee at Martin",COAUTHORED_WITH
"East Carolina University","Sun Yat-sen University",COAUTHORED_WITH
"East Carolina University","Sun Yat-sen University",COAUTHORED_WITH
"Saint John's University","Waynesburg University",COAUTHORED_WITH
"Tongji University","East Carolina University",COAUTHORED_WITH
